marker,chromosome,position,basepair
UNC15600573,8,118.216518,118216518
JAX00681803,8,118.217816,118217816
UNC15600685,8,118.222832,118222832
UNC15601003,8,118.239577,118239577
JAX00166776,8,118.253661,118253661
UNC15601281,8,118.256831,118256831
UNC15601681,8,118.274718,118274718
JAX00681822,8,118.286827,118286827
UNC15601899,8,118.290566,118290566
UNC15602001,8,118.29679,118296790
UNC15602114,8,118.303409,118303409
UNC15602419,8,118.320476,118320476
JAX00166782,8,118.332319,118332319
UNC15602662,8,118.335571,118335571
UNC15602782,8,118.343578,118343578
UNC15603044,8,118.359094,118359094
UNC15603080,8,118.363319,118363319
UNC15603295,8,118.379356,118379356
UNC15603464,8,118.390336,118390336
UNC15603645,8,118.40287,118402870
JAX00166788,8,118.412664,118412664
UNC15603866,8,118.41475,118414750
UNC15604012,8,118.423184,118423184
UNC15604164,8,118.431905,118431905
UNC15604313,8,118.445189,118445189
UNC15604511,8,118.46028,118460280
UNC15604705,8,118.47492,118474920
JAX00681879,8,118.48329,118483290
UNC15604827,8,118.484278,118484278
UNC15604896,8,118.491941,118491941
UNC15605042,8,118.506347,118506347
JAX00681881,8,118.513992,118513992
JAX00166797,8,118.529551,118529551
UNC15605442,8,118.531114,118531114
UNC15605543,8,118.541599,118541599
UNC15605707,8,118.552722,118552722
JAX00681890,8,118.553681,118553681
UNC15605888,8,118.567076,118567076
JAX00681896,8,118.57878,118578780
UNC15606091,8,118.582893,118582893
JAX00681900,8,118.597211,118597211
UNC15606312,8,118.597648,118597648
JAX00166804,8,118.612864,118612864
UNC15606682,8,118.618777,118618777
backupUNC081397997,8,118.630836,118630836
JAX00681915,8,118.645044,118645044
UNC15607147,8,118.645781,118645781
UNC15607361,8,118.66022,118660220
UNC081398378,8,118.677149,118677149
UNC15608163,8,118.707026,118707026
UNC15608290,8,118.717752,118717752
UNC15608544,8,118.736495,118736495
UNC15608741,8,118.755285,118755285
UNC15608904,8,118.774327,118774327
UNC15609094,8,118.793914,118793914
UNC15609239,8,118.81271,118812710
UNC15609494,8,118.837328,118837328
UNC15609590,8,118.847804,118847804
JAX00681948,8,118.862713,118862713
UNC15609855,8,118.869963,118869963
UNC15610175,8,118.887621,118887621
JAX00166825,8,118.888465,118888465
UNC15610359,8,118.900396,118900396
UNC15610686,8,118.922068,118922068
UNC15611098,8,118.948903,118948903
UNC15611317,8,118.963898,118963898
UNC15611594,8,118.984674,118984674
JAX00681974,8,119.012582,119012582
UNC15612153,8,119.021197,119021197
UNC15612410,8,119.039896,119039896
UNC15612605,8,119.0584,119058400
UNC15612921,8,119.074728,119074728
UNC15613253,8,119.096447,119096447
UNC15613521,8,119.117118,119117118
UNC15613925,8,119.141534,119141534
UNC15614145,8,119.155351,119155351
UNC15614509,8,119.172622,119172622
JAX00682000,8,119.185231,119185231
UNC15614845,8,119.188515,119188515
UNC15615197,8,119.203528,119203528
JAX00682010,8,119.221726,119221726
UNC15615600,8,119.231256,119231256
UNC15615969,8,119.251761,119251761
JAX00166853,8,119.254843,119254843
UNC15616247,8,119.268621,119268621
UNC15616520,8,119.288146,119288146
UNC15616825,8,119.307759,119307759
UNC15617185,8,119.345328,119345328
UNC15617461,8,119.365245,119365245
JAX00166860,8,119.368133,119368133
UNC15617788,8,119.383299,119383299
UNC15618057,8,119.396999,119396999
UNC15618392,8,119.421774,119421774
JAX00682032,8,119.434982,119434982
UNC15618608,8,119.442184,119442184
UNC15618815,8,119.460086,119460086
UNC15618980,8,119.473526,119473526
backupUNC081405578,8,119.500407,119500407
UNC15619745,8,119.524005,119524005
UNC15619830,8,119.535891,119535891
UNC15620020,8,119.559868,119559868
UNC15620182,8,119.573912,119573912
UNC15620364,8,119.590732,119590732
JAX00682064,8,119.611937,119611937
UNC15620644,8,119.612068,119612068
UNC15620930,8,119.627931,119627931
UNC15621331,8,119.650454,119650454
UNC15621694,8,119.667796,119667796
JAX00682081,8,119.669584,119669584
UNC15622152,8,119.694318,119694318
UNC15622392,8,119.707544,119707544
UNC15622705,8,119.723398,119723398
UNC15623028,8,119.739207,119739207
UNC15623557,8,119.765875,119765875
UNC15623823,8,119.778395,119778395
JAX00682102,8,119.793521,119793521
JAX00682103,8,119.795112,119795112
UNC15624630,8,119.821261,119821261
UNC15624911,8,119.841847,119841847
UNC15625266,8,119.859573,119859573
UNC15625463,8,119.869603,119869603
JAX00682120,8,119.870812,119870812
UNC15625895,8,119.897134,119897134
UNC15626228,8,119.919603,119919603
JAX00166903,8,119.933163,119933163
UNC15626398,8,119.9366,119936600
JAX00682131,8,119.937602,119937602
UNC15626677,8,119.952357,119952357
UNC15627049,8,119.970326,119970326
JAX00682142,8,119.988703,119988703
JAX00682143,8,119.99163,119991630
UNC15627722,8,120.011794,120011794
UNC15627983,8,120.031596,120031596
UNC15628189,8,120.049593,120049593
UNC15628485,8,120.068544,120068544
UNC15628701,8,120.091413,120091413
UNC15628875,8,120.104593,120104593
UNC15629146,8,120.12398,120123980
UNC15629444,8,120.140282,120140282
UNC15629811,8,120.161812,120161812
UNC15630099,8,120.181483,120181483
UNC15630321,8,120.205201,120205201
UNC15630551,8,120.220663,120220663
JAX00682172,8,120.233985,120233985
UNC15630851,8,120.244154,120244154
JAX00166926,8,120.246454,120246454
UNC15630971,8,120.251433,120251433
backupJAX00682180,8,120.271505,120271505
UNC15631703,8,120.300566,120300566
UNC15631856,8,120.30989,120309890
UNC15632129,8,120.333837,120333837
UNC15632364,8,120.353621,120353621
UNC15632657,8,120.375219,120375219
UNC15632853,8,120.392618,120392618
UNC15633104,8,120.411153,120411153
UNC15633354,8,120.432603,120432603
UNC15633645,8,120.461011,120461011
UNC15633892,8,120.488127,120488127
UNC15634189,8,120.522223,120522223
JAX00166947,8,120.530478,120530478
UNC15634435,8,120.548753,120548753
UNC15634785,8,120.578103,120578103
UNC15635207,8,120.608881,120608881
UNC15635557,8,120.63711,120637110
JAX00682228,8,120.65393,120653930
UNC15635868,8,120.66526,120665260
JAX00166960,8,120.694916,120694916
UNC15636463,8,120.725761,120725761
UNC15636805,8,120.758504,120758504
UNC15637136,8,120.790282,120790282
UNC15637475,8,120.819567,120819567
UNC15637699,8,120.848477,120848477
UNC15637883,8,120.867254,120867254
JAX00166976,8,120.902067,120902067
UNC15638330,8,120.909036,120909036
JAX00166978,8,120.934072,120934072
UNC15638798,8,120.938812,120938812
UNC15639157,8,120.962688,120962688
UNC15639526,8,120.990258,120990258
UNC15640024,8,121.027383,121027383
UNC15640445,8,121.059089,121059089
UNC15640763,8,121.087674,121087674
UNC15641191,8,121.111648,121111648
JAX00682289,8,121.132809,121132809
UNC15641574,8,121.148122,121148122
UNC15642188,8,121.188874,121188874
JAX00166999,8,121.19697,121196970
JAX00682298,8,121.211859,121211859
UNC15642922,8,121.240026,121240026
JAX00682300,8,121.254811,121254811
UNC15643217,8,121.260077,121260077
UNC15643908,8,121.303027,121303027
UNC15644226,8,121.326493,121326493
UNC15644848,8,121.369717,121369717
UNC081422314,8,121.384343,121384343
UNC15645176,8,121.38799,121387990
JAX00167012,8,121.388374,121388374
JAX00167015,8,121.414669,121414669
JAX00682330,8,121.422058,121422058
UNC15645576,8,121.422797,121422797
UNC15645911,8,121.445574,121445574
JAX00682343,8,121.467846,121467846
UNC15646411,8,121.484749,121484749
UNC15646782,8,121.507142,121507142
UNC15647294,8,121.539626,121539626
UNC15647769,8,121.565474,121565474
UNC15648164,8,121.594117,121594117
UNC15648385,8,121.615414,121615414
JAX00682368,8,121.647549,121647549
UNC15648927,8,121.655378,121655378
UNC15649337,8,121.683927,121683927
UNC15649892,8,121.718596,121718596
UNC15650229,8,121.742784,121742784
UNC15650940,8,121.779673,121779673
UNC15651643,8,121.808996,121808996
JAX00682413,8,121.81892,121818920
UNC15652118,8,121.843368,121843368
JAX00167047,8,121.851957,121851957
UNC15652397,8,121.8565,121856500
backupUNC080393526,8,121.857804,121857804
UNC15653414,8,121.901455,121901455
UNC15653989,8,121.929061,121929061
UNC15654357,8,121.946406,121946406
UNC15654802,8,121.988784,121988784
UNC15655272,8,122.02095,122020950
UNC15655470,8,122.036123,122036123
JAX00682483,8,122.045659,122045659
UNC15656167,8,122.079159,122079159
JAX00682501,8,122.10168,122101680
UNC15656714,8,122.103043,122103043
JAX00682509,8,122.114353,122114353
UNC15657240,8,122.125586,122125586
UNC15657905,8,122.158161,122158161
UNC15658760,8,122.200752,122200752
UNC15659342,8,122.227619,122227619
UNC15659778,8,122.257612,122257612
UNC15660054,8,122.27971,122279710
UNC15660598,8,122.332164,122332164
UNC15660952,8,122.356343,122356343
JAX00167086,8,122.35659,122356590
UNC15661092,8,122.365878,122365878
UNC15661556,8,122.407235,122407235
JAX00682613,8,122.409842,122409842
UNC15661991,8,122.446415,122446415
backupUNC080395551,8,122.461589,122461589
UNC15662324,8,122.470746,122470746
UNC15662616,8,122.498159,122498159
UNC15663129,8,122.536231,122536231
JAX00167099,8,122.544434,122544434
UNC15663869,8,122.575095,122575095
UNC15664769,8,122.617877,122617877
UNC15665211,8,122.646305,122646305
backupUNC080396070,8,122.654439,122654439
UNC15665660,8,122.686528,122686528
UNC15665883,8,122.704707,122704707
JAX00682707,8,122.732371,122732371
UNC15666413,8,122.736125,122736125
UNC15666737,8,122.753746,122753746
UNC15667304,8,122.798733,122798733
UNC15667636,8,122.831571,122831571
UNC15667934,8,122.84619,122846190
JAX00167121,8,122.852176,122852176
JAX00682755,8,122.861302,122861302
UNC15668538,8,122.882118,122882118
UNC15668813,8,122.9181,122918100
UNC15669127,8,122.949105,122949105
UNC15669423,8,122.979394,122979394
backupUNC080396995,8,122.991722,122991722
UNC15669580,8,122.99741,122997410
UNC15669957,8,123.038844,123038844
UNC15670385,8,123.071776,123071776
UNC15671007,8,123.110229,123110229
UNC15671070,8,123.113793,123113793
UNC15671818,8,123.172378,123172378
UNC15672346,8,123.215198,123215198
JAX00682838,8,123.222965,123222965
JAX00167151,8,123.25169,123251690
UNC15672711,8,123.25986,123259860
JAX00682845,8,123.263981,123263981
UNC15673364,8,123.302254,123302254
UNC15674177,8,123.345352,123345352
UNC080398225,8,123.389842,123389842
UNC15675154,8,123.399572,123399572
UNC15675864,8,123.463343,123463343
UNC15676031,8,123.479201,123479201
UNC15676729,8,123.533905,123533905
UNC15677222,8,123.68316,123683160
UNC15677828,8,123.721993,123721993
UNC15678694,8,123.77506,123775060
UNC15679394,8,123.817149,123817149
UNC15680212,8,123.85995,123859950
UNC15680777,8,123.893504,123893504
UNC15681657,8,123.946966,123946966
JAX00724827,8,123.965589,123965589
UNC15682502,8,124.001194,124001194
UNC15682981,8,124.04907,124049070
UNC15684477,8,124.142287,124142287
UNC15685083,8,124.173214,124173214
UNC15686202,8,124.225891,124225891
UNC15687335,8,124.281473,124281473
UNC15688448,8,124.337447,124337447
UNC080399632,8,124.365941,124365941
UNC15689162,8,124.367691,124367691
JAX00167233,8,124.391732,124391732
JAX00683163,8,124.39224,124392240
UNC15690447,8,124.419663,124419663
JAX00683188,8,124.453733,124453733
JAX00683191,8,124.456879,124456879
UNC15691654,8,124.478652,124478652
UNC15692301,8,124.510381,124510381
UNC15693202,8,124.559381,124559381
UNC15693760,8,124.599669,124599669
UNC15694768,8,124.651967,124651967
UNC15695144,8,124.67717,124677170
UNC15696063,8,124.730931,124730931
UNC15697065,8,124.785445,124785445
UNC15697837,8,124.834388,124834388
JAX00683319,8,124.868375,124868375
UNC15698296,8,124.875365,124875365
UNC15698826,8,124.918642,124918642
JAX00683340,8,124.930107,124930107
UNC15699688,8,124.970927,124970927
UNC15700062,8,125.16665,125166650
UNC080549794,8,125.194552,125194552
UNC15701336,8,125.230151,125230151
UNC15702795,8,125.299217,125299217
UNC15703257,8,125.326445,125326445
UNC15704048,8,125.366763,125366763
JAX00683480,8,125.425863,125425863
UNC15705367,8,125.436269,125436269
UNC15705878,8,125.459264,125459264
JAX00683522,8,125.489746,125489746
JAX00683530,8,125.524394,125524394
UNC15707035,8,125.539337,125539337
JAX00683557,8,125.566184,125566184
UNC15707524,8,125.566324,125566324
JAX00167327,8,125.60379,125603790
UNC15708220,8,125.604027,125604027
UNC15709292,8,125.676747,125676747
UNC15709889,8,125.716533,125716533
UNC15711563,8,125.804485,125804485
backupJAX00167343,8,125.852008,125852008
UNC15712365,8,125.852975,125852975
UNC15713126,8,125.898971,125898971
UNC15714179,8,125.959698,125959698
UNC15714380,8,125.973068,125973068
JAX00683698,8,126.025522,126025522
UNC15715771,8,126.051347,126051347
UNC15716191,8,126.069844,126069844
UNC15717153,8,126.138819,126138819
UNC081450048,8,126.140684,126140684
UNC15717716,8,126.169258,126169258
UNC080555524,8,126.194478,126194478
UNC15718770,8,126.213971,126213971
UNC15719919,8,126.286224,126286224
JAX00167376,8,126.288472,126288472
UNC15720388,8,126.311409,126311409
UNC15720727,8,126.335789,126335789
UNC15720760,8,126.338376,126338376
UNC15720941,8,126.348698,126348698
JAX00683775,8,126.350115,126350115
UNC15721030,8,126.354393,126354393
UNC15721315,8,126.366585,126366585
UNC15721477,8,126.375731,126375731
UNC15721735,8,126.389747,126389747
UNC15721799,8,126.397045,126397045
UNC15721846,8,126.402868,126402868
UNC15721952,8,126.411072,126411072
UNC15721972,8,126.419567,126419567
UNC15722134,8,126.429198,126429198
UNC15722363,8,126.439638,126439638
UNC15722374,8,126.440441,126440441
JAX00167388,8,126.442094,126442094
UNC15722607,8,126.450932,126450932
UNC15722763,8,126.45751,126457510
UNC15723060,8,126.469722,126469722
UNC15723152,8,126.475186,126475186
UNC15723200,8,126.483599,126483599
JAX00683809,8,126.494097,126494097
UNC15723457,8,126.499365,126499365
UNC15723539,8,126.505019,126505019
UNC15723705,8,126.514944,126514944
JAX00683819,8,126.515347,126515347
UNC15723784,8,126.526648,126526648
UNC15723849,8,126.532659,126532659
UNC15723909,8,126.537636,126537636
UNC15724030,8,126.546013,126546013
UNC15724143,8,126.554986,126554986
UNC081453674,8,126.56535,126565350
UNC15724295,8,126.566146,126566146
JAX00683832,8,126.567776,126567776
UNC15724362,8,126.570923,126570923
UNC15724557,8,126.590369,126590369
UNC15725017,8,126.642669,126642669
UNC15725772,8,126.706448,126706448
JAX00683866,8,126.708462,126708462
JAX00683867,8,126.708807,126708807
UNC15726468,8,126.755814,126755814
UNC15727059,8,126.797981,126797981
UNC15727784,8,126.870779,126870779
UNC15728156,8,126.91121,126911210
UNC15728537,8,126.966296,126966296
UNC15729350,8,127.020584,127020584
JAX00683927,8,127.028771,127028771
JAX00683937,8,127.05955,127059550
UNC15730164,8,127.080337,127080337
UNC15730624,8,127.119377,127119377
UNC15731252,8,127.195481,127195481
UNC080403439,8,127.210819,127210819
UNC15731816,8,127.249896,127249896
UNC15732294,8,127.287667,127287667
UNC15733405,8,127.359368,127359368
JAX00683999,8,127.407191,127407191
UNC15734263,8,127.428668,127428668
UNC15734800,8,127.465575,127465575
UNC080403561,8,127.519945,127519945
JAX00684039,8,127.522746,127522746
UNC15735808,8,127.530565,127530565
UNC15736473,8,127.573694,127573694
JAX00684078,8,127.583669,127583669
UNC15737605,8,127.644271,127644271
UNC15738234,8,127.67278,127672780
JAX00167483,8,127.712257,127712257
UNC15739421,8,127.755016,127755016
UNC080558632,8,127.761268,127761268
UNC15740407,8,127.832283,127832283
UNC15741440,8,127.927193,127927193
UNC15742288,8,128.00084,128000840
UNC15742674,8,128.039229,128039229
UNC15743312,8,128.094312,128094312
UNC15744306,8,128.19619,128196190
UNC15745127,8,128.276408,128276408
UNC15745622,8,128.312584,128312584
UNC15746217,8,128.354489,128354489
UNC15746498,8,128.387013,128387013
UNC15746519,8,128.389248,128389248
UNC15746931,8,128.431439,128431439
UNC15747507,8,128.4871,128487100
backupUNC081466441,8,128.494261,128494261
UNC15747739,8,128.510817,128510817
UNC15748220,8,128.544997,128544997
UNC15748701,8,128.589736,128589736
UNC15748820,8,128.601355,128601355
UNC15749370,8,128.65952,128659520
UNC080406193,8,128.662187,128662187
UNC15749745,8,128.714132,128714132
UNC15749949,8,128.743245,128743245
UNC15750067,8,128.771719,128771719
UNC15750186,8,128.801763,128801763
UNC15750355,8,128.833819,128833819
UNC15750694,8,128.89542,128895420
UNC15750819,8,128.919731,128919731
UNC15750933,8,128.943116,128943116
UNC15751285,8,129.003627,129003627
UNC15751443,8,129.029025,129029025
UNC15751584,8,129.056987,129056987
UNC15751708,8,129.087281,129087281
UNC15751784,8,129.114074,129114074
UNC15751953,8,129.165842,129165842
UNC15752039,8,129.185062,129185062
UNC080435699,8,129.197548,129197548
JAX00684548,9,3.369866,3369866
JAX00684559,9,3.488882,3488882
JAX00167632,9,3.582987,3582987
JAX00684572,9,3.701161,3701161
UNC15757273,9,3.976356,3976356
JAX00167690,9,4.37413,4374130
JAX00167703,9,4.536196,4536196
JAX00684658,9,4.537894,4537894
UNC15762246,9,4.571749,4571749
UNC15764454,9,4.75389,4753890
UNC15765815,9,4.870376,4870376
UNC15767595,9,4.992363,4992363
UNC15769082,9,5.091498,5091498
UNC090003543,9,5.144384,5144384
UNC15772421,9,5.290473,5290473
